model_id,brand_id,model_name,speed_mbps,price,rating,stock,sold_units
484,3,D-Link_Model_636,10000,223.18,3.79,559,484
485,9,Xiaomi_Model_406,2400,104.55,3.93,666,316
486,5,Tenda_Model_432,1200,265.07,4.07,444,160
487,7,Cisco_Model_518,1200,31.72,4.78,323,112
488,2,Netgear_Model_507,150,94.51,3.85,127,32
489,4,Asus_Model_319,300,198.43,3.65,824,380
490,3,D-Link_Model_304,5400,112.69,4.63,540,433
491,5,Tenda_Model_594,5400,337.18,3.36,304,267
492,4,Asus_Model_421,150,86.98,3.8,353,125
493,5,Tenda_Model_427,1200,72.15,4.81,29,3
494,9,Xiaomi_Model_247,5400,230.66,4.86,641,501
495,9,Xiaomi_Model_165,3600,352.84,4.17,174,7
496,3,D-Link_Model_634,150,365.87,4.4,197,32
497,8,Huawei_Model_929,3600,291.06,4.26,658,335
498,6,Linksys_Model_743,3600,157.38,4.81,150,122
499,9,Xiaomi_Model_575,600,64.48,4.28,962,583
500,8,Huawei_Model_913,600,319.17,3.17,411,103
501,9,Xiaomi_Model_341,10000,383.6,3.84,378,241
502,4,Asus_Model_775,2400,336.02,4.79,894,303
503,7,Cisco_Model_695,150,48.27,3.24,193,97
504,3,D-Link_Model_493,150,206.6,4.87,584,548
505,9,Xiaomi_Model_124,2400,88.91,2.9,217,201
506,3,D-Link_Model_257,5400,305.19,3.09,715,509
507,4,Asus_Model_842,2400,98.63,3.75,293,162
508,2,Netgear_Model_170,150,30.12,2.84,962,84
509,8,Huawei_Model_291,3600,316.8,4.53,850,360
510,8,Huawei_Model_204,3600,381.74,3.56,484,40
511,6,Linksys_Model_525,5400,357.25,4.0,969,99
512,6,Linksys_Model_723,3600,22.61,4.14,669,370
513,7,Cisco_Model_631,3600,268.57,2.87,134,132
514,2,Netgear_Model_372,600,304.16,3.21,76,61
515,4,Asus_Model_694,10000,212.5,3.45,531,39
516,8,Huawei_Model_588,3600,296.8,4.29,282,219
517,5,Tenda_Model_419,5400,251.54,4.93,343,178
518,6,Linksys_Model_739,150,233.21,3.32,569,289
519,9,Xiaomi_Model_722,2400,167.48,3.51,870,611
520,5,Tenda_Model_513,1200,339.28,2.91,719,392
521,10,Belkin_Model_321,300,286.12,3.8,424,135
522,2,Netgear_Model_160,1200,64.61,3.29,290,53
523,5,Tenda_Model_899,1200,143.76,2.81,774,82
524,10,Belkin_Model_940,600,172.45,4.8,535,358
525,4,Asus_Model_522,300,138.57,4.41,644,249
526,6,Linksys_Model_104,5400,363.47,4.88,270,138
527,1,TP-Link_Model_407,600,110.71,4.84,31,0
528,6,Linksys_Model_575,3600,77.98,2.76,413,403
529,9,Xiaomi_Model_473,10000,86.06,2.9,650,338
530,2,Netgear_Model_402,150,218.68,2.94,676,260
531,1,TP-Link_Model_310,10000,282.91,2.5,647,617
532,4,Asus_Model_948,600,271.53,3.08,408,240
533,5,Tenda_Model_262,600,239.01,4.77,699,119
534,4,Asus_Model_466,300,161.63,2.73,304,68
535,1,TP-Link_Model_700,5400,69.67,3.08,729,519
536,9,Xiaomi_Model_923,600,123.3,3.39,663,499
537,4,Asus_Model_849,3600,80.28,3.26,174,163
538,5,Tenda_Model_982,300,158.06,3.3,386,277
539,4,Asus_Model_747,150,210.68,4.52,15,12
540,6,Linksys_Model_682,3600,271.4,4.58,497,332
541,10,Belkin_Model_109,3600,107.32,2.79,852,564
542,1,TP-Link_Model_737,300,257.59,3.68,695,348
543,1,TP-Link_Model_690,5400,196.72,2.82,255,228
544,2,Netgear_Model_619,1200,374.51,4.86,464,323
545,9,Xiaomi_Model_652,2400,295.16,2.99,367,296
546,4,Asus_Model_152,300,345.13,3.58,616,275
547,3,D-Link_Model_687,1200,305.76,2.77,535,453
548,6,Linksys_Model_355,600,161.53,3.7,677,475
549,5,Tenda_Model_796,600,313.85,3.98,908,669
550,1,TP-Link_Model_772,3600,120.11,4.81,732,144
551,7,Cisco_Model_143,2400,334.86,4.78,669,100
552,10,Belkin_Model_400,300,180.1,3.79,799,292
553,8,Huawei_Model_102,5400,344.39,2.67,626,45
554,3,D-Link_Model_346,2400,147.2,4.27,547,116
555,10,Belkin_Model_165,2400,102.07,3.39,891,17
556,10,Belkin_Model_391,5400,20.39,2.65,12,12
557,8,Huawei_Model_310,10000,196.23,3.89,292,209
558,6,Linksys_Model_136,3600,312.48,2.88,750,311
559,4,Asus_Model_809,1200,313.03,3.84,368,9
560,6,Linksys_Model_875,600,161.11,2.68,94,14
561,1,TP-Link_Model_345,300,358.64,4.97,562,338
562,7,Cisco_Model_489,1200,44.68,3.21,955,636
563,6,Linksys_Model_799,3600,149.24,3.08,31,30
564,5,Tenda_Model_323,2400,158.92,4.13,653,601
565,1,TP-Link_Model_799,10000,389.93,4.46,485,364
566,2,Netgear_Model_402,3600,172.79,4.16,561,196
567,1,TP-Link_Model_721,600,202.33,4.58,268,212
568,10,Belkin_Model_399,300,197.05,3.09,734,683
569,6,Linksys_Model_555,1200,141.03,2.88,30,23
570,9,Xiaomi_Model_789,600,382.08,4.9,392,184
571,5,Tenda_Model_528,3600,127.32,3.35,636,327
572,10,Belkin_Model_585,300,147.23,3.69,920,695
573,9,Xiaomi_Model_932,300,289.94,4.13,560,495
574,8,Huawei_Model_898,1200,318.93,4.72,33,10
575,6,Linksys_Model_338,3600,83.42,2.84,581,49
576,8,Huawei_Model_398,300,192.28,3.06,382,65
577,10,Belkin_Model_872,300,289.71,4.33,653,125
578,1,TP-Link_Model_273,5400,48.81,2.79,96,14
579,4,Asus_Model_969,3600,341.64,2.53,746,526
580,2,Netgear_Model_646,5400,61.48,3.93,673,148
581,6,Linksys_Model_385,300,356.87,2.84,363,103
582,5,Tenda_Model_633,3600,153.94,3.99,326,25
583,2,Netgear_Model_965,5400,103.55,2.81,299,158
584,10,Belkin_Model_710,300,176.36,2.52,632,261
585,10,Belkin_Model_120,150,32.95,4.74,142,131
586,1,TP-Link_Model_693,3600,80.82,4.18,486,431
587,3,D-Link_Model_401,150,249.14,3.43,640,506
588,9,Xiaomi_Model_716,300,338.7,4.41,564,157
589,5,Tenda_Model_100,150,377.73,3.01,758,43
590,3,D-Link_Model_222,600,79.88,2.8,858,651
591,2,Netgear_Model_669,600,139.79,3.97,134,12
592,10,Belkin_Model_393,5400,32.75,4.4,695,228
593,6,Linksys_Model_561,150,117.99,2.89,105,51
594,8,Huawei_Model_968,3600,177.98,4.06,468,303
595,2,Netgear_Model_248,600,373.74,4.63,639,348
596,6,Linksys_Model_196,3600,98.29,4.18,964,340
597,4,Asus_Model_276,150,158.89,4.45,259,163
598,1,TP-Link_Model_485,2400,215.6,3.27,54,54
599,3,D-Link_Model_918,300,391.38,4.37,400,78
600,1,TP-Link_Model_820,150,181.62,4.85,738,620
601,3,D-Link_Model_448,5400,130.64,4.88,16,2
602,2,Netgear_Model_977,3600,184.34,3.94,90,12
603,8,Huawei_Model_812,150,301.52,3.46,737,492
604,1,TP-Link_Model_997,2400,260.07,4.66,188,63
605,10,Belkin_Model_756,3600,105.09,4.87,892,345
606,4,Asus_Model_518,1200,147.18,3.9,732,527
607,6,Linksys_Model_493,10000,126.64,4.16,372,290
608,5,Tenda_Model_441,150,391.0,4.72,226,149
609,9,Xiaomi_Model_415,3600,329.05,3.68,890,146
610,1,TP-Link_Model_629,3600,189.32,4.58,744,682
611,10,Belkin_Model_218,3600,121.93,4.33,813,356
612,9,Xiaomi_Model_798,150,59.15,3.95,246,205
613,1,TP-Link_Model_993,3600,380.37,4.5,286,145
614,10,Belkin_Model_459,3600,155.74,4.92,805,780
615,9,Xiaomi_Model_728,1200,392.56,3.48,327,71
616,2,Netgear_Model_151,1200,368.43,3.69,619,291
617,6,Linksys_Model_649,3600,200.55,3.51,213,197
618,7,Cisco_Model_392,150,335.07,3.78,867,174
619,10,Belkin_Model_695,1200,322.18,4.24,80,37
620,7,Cisco_Model_357,10000,125.76,2.76,443,356
621,1,TP-Link_Model_919,2400,356.39,2.64,583,200
622,1,TP-Link_Model_100,5400,272.15,4.56,757,318
623,9,Xiaomi_Model_129,150,33.96,2.74,309,200
624,4,Asus_Model_338,3600,187.29,2.59,443,54
625,2,Netgear_Model_986,300,242.73,4.5,443,383
626,3,D-Link_Model_318,2400,123.73,3.62,450,147
627,6,Linksys_Model_939,300,28.61,4.25,517,98
628,1,TP-Link_Model_493,2400,136.09,2.81,132,22
629,1,TP-Link_Model_628,10000,210.88,3.62,348,197
630,8,Huawei_Model_189,2400,338.72,4.59,539,333
631,4,Asus_Model_511,5400,106.93,3.75,325,257
632,2,Netgear_Model_338,150,272.67,4.38,918,311
633,2,Netgear_Model_198,3600,287.23,3.91,190,99
634,3,D-Link_Model_524,1200,124.08,3.56,768,571
635,4,Asus_Model_618,150,227.77,3.73,577,83
636,4,Asus_Model_600,3600,343.11,3.44,888,530
637,4,Asus_Model_991,300,163.5,3.28,741,466
638,2,Netgear_Model_232,300,20.96,2.71,341,200
639,9,Xiaomi_Model_769,150,330.99,4.01,938,777
640,4,Asus_Model_672,10000,289.4,3.42,727,606
641,6,Linksys_Model_935,10000,206.02,3.27,358,22
642,6,Linksys_Model_157,5400,112.94,2.89,468,425
643,5,Tenda_Model_798,1200,245.75,3.68,163,57
644,9,Xiaomi_Model_117,1200,337.5,3.75,960,107
645,7,Cisco_Model_877,3600,290.73,3.87,254,251
646,2,Netgear_Model_590,300,43.34,3.2,116,36
647,6,Linksys_Model_141,2400,327.65,3.97,75,8
648,9,Xiaomi_Model_248,5400,189.47,3.75,614,130
649,7,Cisco_Model_617,10000,28.23,4.89,208,149
650,5,Tenda_Model_941,5400,277.09,2.52,433,416
651,8,Huawei_Model_344,3600,177.58,3.26,972,704
652,5,Tenda_Model_502,600,30.99,4.94,672,187
653,2,Netgear_Model_787,150,112.1,4.09,196,107
654,2,Netgear_Model_281,5400,235.36,2.86,159,16
655,7,Cisco_Model_423,1200,149.37,3.99,407,44
656,1,TP-Link_Model_907,2400,125.49,2.77,154,13
657,6,Linksys_Model_225,10000,49.35,3.21,155,17
658,7,Cisco_Model_472,2400,310.25,3.85,821,348
659,7,Cisco_Model_646,300,381.27,3.68,210,83
660,4,Asus_Model_536,600,398.36,3.36,49,2
661,5,Tenda_Model_477,2400,99.02,3.33,886,691
662,5,Tenda_Model_983,150,184.23,3.33,910,253
663,2,Netgear_Model_999,300,76.62,4.0,658,528
664,1,TP-Link_Model_930,10000,293.48,2.74,718,385
665,2,Netgear_Model_270,5400,110.5,3.17,885,290
666,5,Tenda_Model_856,5400,333.11,4.77,608,27
667,4,Asus_Model_563,300,117.22,4.34,833,99
668,7,Cisco_Model_533,300,126.39,4.31,958,381
669,10,Belkin_Model_708,5400,66.26,4.79,776,485
670,10,Belkin_Model_913,1200,109.93,3.78,491,133
671,2,Netgear_Model_105,5400,86.23,3.68,995,597
672,7,Cisco_Model_986,600,28.6,3.81,280,19
673,3,D-Link_Model_795,600,23.04,4.31,307,147
674,2,Netgear_Model_473,300,208.61,3.26,344,74
675,2,Netgear_Model_305,5400,227.26,3.31,922,668
676,4,Asus_Model_166,5400,286.98,3.61,420,237
677,5,Tenda_Model_482,1200,140.23,4.75,544,274
678,9,Xiaomi_Model_752,600,338.29,4.5,670,455
679,2,Netgear_Model_476,600,231.63,3.39,214,110
680,4,Asus_Model_888,300,282.34,2.99,225,146
681,4,Asus_Model_389,5400,352.43,3.86,552,34
682,8,Huawei_Model_896,300,168.92,4.47,848,266
683,9,Xiaomi_Model_562,10000,355.17,4.41,644,226
684,1,TP-Link_Model_283,3600,163.14,3.1,998,648
685,1,TP-Link_Model_480,5400,109.7,2.58,467,328
686,3,D-Link_Model_367,10000,264.01,3.56,336,306
687,4,Asus_Model_454,1200,124.47,2.98,462,14
688,10,Belkin_Model_801,5400,245.81,2.85,723,677
689,6,Linksys_Model_398,2400,390.44,4.55,181,42
690,5,Tenda_Model_536,10000,59.64,2.96,740,346
691,2,Netgear_Model_498,150,191.32,4.13,119,14
692,3,D-Link_Model_515,300,42.05,2.63,14,6
693,3,D-Link_Model_330,5400,363.94,2.83,802,412
694,8,Huawei_Model_172,10000,171.27,3.77,526,290
695,5,Tenda_Model_626,10000,160.05,4.29,11,11
696,3,D-Link_Model_879,600,80.71,4.84,695,149
697,8,Huawei_Model_452,10000,245.91,2.88,647,531
698,10,Belkin_Model_494,3600,135.12,4.51,163,133
699,5,Tenda_Model_774,3600,301.63,3.72,366,269
700,7,Cisco_Model_346,5400,116.95,4.33,945,519
701,9,Xiaomi_Model_259,3600,320.0,3.01,759,668
702,8,Huawei_Model_838,3600,355.19,4.08,661,19
703,1,TP-Link_Model_197,3600,119.67,3.86,634,318
704,6,Linksys_Model_342,300,389.05,4.16,730,174
705,4,Asus_Model_972,10000,148.97,4.38,810,434
706,5,Tenda_Model_840,150,53.63,4.31,471,196
707,5,Tenda_Model_710,600,350.34,4.63,227,201
708,5,Tenda_Model_121,3600,34.89,3.51,117,39
709,8,Huawei_Model_592,1200,64.81,4.44,415,412
710,9,Xiaomi_Model_342,3600,27.23,2.9,127,126
711,7,Cisco_Model_199,150,64.45,4.06,98,49
712,7,Cisco_Model_852,150,271.4,3.09,78,10
713,4,Asus_Model_530,600,129.52,2.99,579,266
714,4,Asus_Model_433,1200,94.52,3.02,677,156
715,8,Huawei_Model_897,150,179.56,4.17,321,264
716,6,Linksys_Model_125,1200,78.99,4.15,14,12
717,8,Huawei_Model_683,150,321.93,3.18,830,470
718,5,Tenda_Model_520,5400,353.73,3.31,31,26
719,8,Huawei_Model_604,10000,115.09,3.24,179,54
720,10,Belkin_Model_742,10000,56.47,4.59,377,68
721,3,D-Link_Model_536,10000,208.7,3.75,533,5
722,2,Netgear_Model_424,3600,148.14,4.46,207,185
723,2,Netgear_Model_604,2400,190.48,2.69,676,162
724,8,Huawei_Model_615,150,30.91,3.1,725,110
725,3,D-Link_Model_858,2400,184.77,3.73,746,452
726,10,Belkin_Model_829,600,31.95,3.79,893,693
727,6,Linksys_Model_150,1200,106.49,4.7,408,204
728,9,Xiaomi_Model_659,2400,329.0,2.72,121,87
729,5,Tenda_Model_365,1200,81.45,2.81,510,474
730,2,Netgear_Model_507,2400,237.31,4.41,370,174
731,5,Tenda_Model_624,150,369.59,3.89,672,63
732,10,Belkin_Model_348,5400,41.92,3.42,548,137
733,8,Huawei_Model_858,10000,150.93,2.54,115,92
734,6,Linksys_Model_798,10000,265.01,4.37,204,65
735,5,Tenda_Model_378,600,108.01,3.55,680,464
736,5,Tenda_Model_964,300,367.89,4.08,829,356
737,7,Cisco_Model_109,150,386.63,3.04,37,33
738,7,Cisco_Model_543,150,360.21,3.58,157,6
739,4,Asus_Model_656,150,351.63,3.0,964,710
740,9,Xiaomi_Model_759,600,108.76,4.86,865,860
741,6,Linksys_Model_610,600,287.71,3.12,698,565
742,7,Cisco_Model_534,150,255.36,4.35,450,58
743,1,TP-Link_Model_261,5400,174.69,2.61,869,185
744,5,Tenda_Model_182,2400,286.29,3.51,569,281
745,8,Huawei_Model_559,2400,274.79,3.0,947,399
746,10,Belkin_Model_823,150,133.51,3.38,935,671
747,1,TP-Link_Model_692,600,191.46,4.46,579,377
748,2,Netgear_Model_303,3600,359.44,3.62,297,5
749,2,Netgear_Model_553,5400,89.49,3.31,215,125
750,7,Cisco_Model_846,10000,337.45,4.01,206,14
751,8,Huawei_Model_483,10000,96.07,3.67,872,499
752,3,D-Link_Model_440,10000,306.51,4.29,937,0
753,10,Belkin_Model_585,10000,136.8,4.65,826,720
754,9,Xiaomi_Model_258,600,292.02,3.19,576,69
755,7,Cisco_Model_511,300,223.96,4.04,347,59
756,8,Huawei_Model_915,300,265.78,3.77,520,99
757,10,Belkin_Model_485,10000,367.96,2.53,643,21
758,7,Cisco_Model_999,150,161.49,2.66,503,464
759,3,D-Link_Model_750,1200,296.65,3.82,967,177
760,2,Netgear_Model_142,10000,79.08,3.18,572,317
761,8,Huawei_Model_908,600,29.84,3.76,363,253
762,3,D-Link_Model_686,300,399.95,4.61,666,225
763,7,Cisco_Model_660,1200,381.38,3.18,755,506
764,9,Xiaomi_Model_474,300,256.49,4.99,985,439
765,5,Tenda_Model_691,600,328.19,3.45,22,10
766,4,Asus_Model_996,10000,113.62,3.32,886,103
767,4,Asus_Model_476,300,149.7,2.77,960,919
768,7,Cisco_Model_234,10000,253.76,4.81,349,274
769,9,Xiaomi_Model_961,600,306.83,3.22,685,19
770,3,D-Link_Model_965,150,263.17,4.03,415,177
771,6,Linksys_Model_755,300,359.98,4.6,85,82
772,8,Huawei_Model_228,150,79.01,3.99,712,203
773,6,Linksys_Model_798,2400,73.79,3.99,562,170
774,6,Linksys_Model_562,3600,146.38,3.87,867,494
775,6,Linksys_Model_174,10000,103.05,3.14,157,34
776,8,Huawei_Model_183,3600,125.44,3.19,85,65
777,4,Asus_Model_967,150,385.63,2.76,242,188
778,8,Huawei_Model_112,1200,187.96,3.57,568,21
779,5,Tenda_Model_984,3600,40.44,2.55,110,49
780,10,Belkin_Model_214,10000,185.27,4.38,315,263
781,9,Xiaomi_Model_185,10000,117.46,2.56,417,132
782,7,Cisco_Model_942,10000,289.26,3.39,156,11
783,4,Asus_Model_689,1200,260.86,4.98,20,19
784,5,Tenda_Model_789,2400,368.63,2.8,955,465
785,10,Belkin_Model_975,3600,244.24,4.11,247,214
786,2,Netgear_Model_249,5400,232.73,2.79,825,307
787,7,Cisco_Model_756,600,74.7,2.98,296,39
788,6,Linksys_Model_445,2400,148.46,4.43,951,637
789,7,Cisco_Model_686,5400,334.17,3.8,261,122
790,5,Tenda_Model_410,600,320.48,4.72,304,220
791,5,Tenda_Model_832,300,79.67,2.62,547,500
792,5,Tenda_Model_711,150,33.57,4.05,210,107
793,1,TP-Link_Model_895,1200,46.38,2.76,759,557
794,5,Tenda_Model_302,300,279.06,4.69,781,2
795,1,TP-Link_Model_269,2400,132.62,3.12,617,473
796,10,Belkin_Model_570,5400,389.79,4.09,547,90
797,2,Netgear_Model_353,3600,149.08,4.12,535,30
798,4,Asus_Model_390,1200,372.78,2.53,255,160
799,10,Belkin_Model_524,3600,261.24,3.86,290,41
800,10,Belkin_Model_998,10000,109.01,4.83,976,107
801,9,Xiaomi_Model_519,3600,40.62,2.72,549,88
802,7,Cisco_Model_232,1200,141.24,3.31,807,579
803,7,Cisco_Model_540,5400,99.5,3.66,103,101
804,4,Asus_Model_778,5400,392.42,2.79,379,212
805,9,Xiaomi_Model_960,150,241.07,4.89,272,120
806,5,Tenda_Model_353,150,265.18,3.43,649,407
807,6,Linksys_Model_881,10000,180.86,2.58,882,530
808,10,Belkin_Model_825,2400,31.22,2.58,648,16
809,2,Netgear_Model_244,600,292.56,3.01,284,196
810,6,Linksys_Model_378,1200,198.26,4.87,707,349
811,8,Huawei_Model_255,600,310.1,3.91,704,556
812,3,D-Link_Model_984,150,390.37,2.69,737,479
813,10,Belkin_Model_763,5400,116.07,2.66,444,292
814,3,D-Link_Model_334,10000,97.32,2.6,872,221
815,6,Linksys_Model_819,2400,162.92,4.02,480,413
816,4,Asus_Model_348,150,292.15,3.28,992,891
817,5,Tenda_Model_756,300,355.7,4.54,753,161
818,4,Asus_Model_196,2400,221.51,4.0,383,267
819,10,Belkin_Model_515,150,394.92,4.24,897,24
820,10,Belkin_Model_172,150,308.08,3.46,441,75
821,2,Netgear_Model_374,5400,392.95,4.65,548,543
822,9,Xiaomi_Model_135,600,390.96,2.71,53,46
823,7,Cisco_Model_554,600,302.22,4.51,287,89
824,3,D-Link_Model_671,2400,381.48,4.21,571,466
825,4,Asus_Model_476,5400,101.38,4.85,20,10
826,3,D-Link_Model_461,600,143.35,4.74,693,442
827,2,Netgear_Model_327,3600,97.56,4.35,40,3
828,3,D-Link_Model_180,10000,381.63,4.51,557,63
829,1,TP-Link_Model_939,10000,205.76,4.03,376,199
830,10,Belkin_Model_463,3600,194.22,3.44,861,681
831,9,Xiaomi_Model_774,10000,386.47,3.63,438,74
832,1,TP-Link_Model_735,1200,251.04,4.73,159,147
833,4,Asus_Model_865,3600,145.55,3.43,773,35
834,5,Tenda_Model_778,300,340.94,3.14,776,302
835,2,Netgear_Model_279,10000,364.3,4.32,797,592
836,1,TP-Link_Model_480,3600,334.24,4.67,540,501
837,1,TP-Link_Model_251,1200,26.36,3.82,448,372
838,9,Xiaomi_Model_256,600,205.76,4.89,150,88
839,3,D-Link_Model_555,2400,142.04,2.82,457,244
840,3,D-Link_Model_105,1200,146.63,4.71,390,319
841,8,Huawei_Model_560,300,268.52,2.94,213,9
842,1,TP-Link_Model_924,300,382.85,3.35,991,556
843,10,Belkin_Model_144,300,314.63,3.62,511,269
844,5,Tenda_Model_399,600,298.1,3.3,601,301
845,7,Cisco_Model_156,3600,318.34,2.8,826,682
846,9,Xiaomi_Model_587,150,114.6,4.47,713,245
847,6,Linksys_Model_854,2400,281.44,4.18,556,139
848,5,Tenda_Model_373,10000,241.88,4.88,179,150
849,3,D-Link_Model_369,600,291.02,2.71,307,90
850,8,Huawei_Model_261,3600,226.31,3.0,514,213
851,9,Xiaomi_Model_849,3600,329.2,3.89,474,163
852,9,Xiaomi_Model_782,5400,285.22,2.61,910,48
853,10,Belkin_Model_266,300,391.21,3.91,258,168
854,3,D-Link_Model_179,2400,153.64,2.93,667,173
855,8,Huawei_Model_791,10000,211.5,2.77,614,165
856,7,Cisco_Model_788,150,235.64,2.75,743,349
857,3,D-Link_Model_353,5400,297.38,3.5,677,576
858,4,Asus_Model_891,600,297.98,3.04,71,61
859,6,Linksys_Model_564,5400,122.33,3.76,514,435
860,1,TP-Link_Model_447,150,34.81,4.73,131,108
861,4,Asus_Model_585,3600,300.47,3.7,619,500
862,4,Asus_Model_893,10000,315.1,4.42,227,140
863,2,Netgear_Model_617,3600,264.5,4.58,483,343
864,1,TP-Link_Model_891,1200,144.32,4.92,36,10
865,6,Linksys_Model_911,150,207.91,4.54,832,483
866,4,Asus_Model_227,600,244.73,3.26,718,18
867,2,Netgear_Model_715,5400,306.66,3.42,187,18
868,6,Linksys_Model_845,2400,266.48,3.65,242,109
869,6,Linksys_Model_745,5400,238.26,4.41,179,5
870,8,Huawei_Model_843,300,249.61,4.77,984,355
871,2,Netgear_Model_497,10000,261.92,4.33,983,717
872,8,Huawei_Model_983,2400,197.63,4.41,310,240
873,7,Cisco_Model_856,1200,146.88,4.84,824,720
874,7,Cisco_Model_741,150,278.82,2.68,453,49
875,1,TP-Link_Model_293,1200,37.39,3.93,822,563
876,6,Linksys_Model_151,3600,353.85,3.53,940,166
877,5,Tenda_Model_635,600,317.21,4.31,628,448
878,9,Xiaomi_Model_412,1200,65.7,3.17,145,129
879,5,Tenda_Model_347,10000,132.09,4.46,382,129
880,6,Linksys_Model_577,2400,145.35,4.93,509,119
881,4,Asus_Model_185,300,59.34,4.4,755,5
882,2,Netgear_Model_254,600,125.29,4.04,516,483
883,4,Asus_Model_746,1200,253.66,4.14,52,50
884,2,Netgear_Model_406,600,38.0,3.75,846,707
885,4,Asus_Model_242,150,132.97,4.36,176,91
886,6,Linksys_Model_948,3600,391.96,3.38,16,14
887,5,Tenda_Model_788,10000,315.16,3.79,494,469
888,10,Belkin_Model_222,10000,66.36,4.81,157,42
889,8,Huawei_Model_854,5400,243.2,2.74,22,21
890,9,Xiaomi_Model_595,150,33.14,3.37,190,17
891,4,Asus_Model_429,300,166.41,3.05,258,87
892,7,Cisco_Model_993,150,333.2,3.45,986,805
893,3,D-Link_Model_675,5400,45.58,4.59,610,536
894,10,Belkin_Model_169,2400,324.42,3.19,571,65
895,2,Netgear_Model_787,5400,356.52,3.9,850,138
896,3,D-Link_Model_827,2400,288.2,4.13,598,195
897,3,D-Link_Model_193,10000,290.28,2.8,671,426
898,5,Tenda_Model_182,10000,42.35,2.54,473,163
899,10,Belkin_Model_712,5400,369.47,3.46,31,0
900,8,Huawei_Model_112,1200,251.6,4.61,799,737
901,9,Xiaomi_Model_172,300,257.3,3.75,178,52
902,10,Belkin_Model_766,10000,139.76,3.36,755,357
903,9,Xiaomi_Model_284,300,262.2,4.0,642,169
904,10,Belkin_Model_655,2400,159.38,4.7,321,146
905,6,Linksys_Model_607,150,325.06,4.43,458,119
906,6,Linksys_Model_870,5400,184.66,4.42,798,572
907,2,Netgear_Model_152,5400,133.11,4.67,656,332
908,6,Linksys_Model_882,300,391.93,4.03,525,437
909,9,Xiaomi_Model_763,10000,291.09,4.65,23,19
910,1,TP-Link_Model_341,1200,125.22,4.34,556,232
911,3,D-Link_Model_525,1200,77.97,3.29,89,61
912,10,Belkin_Model_532,5400,304.92,4.31,42,23
913,9,Xiaomi_Model_243,3600,346.57,4.64,71,56
914,3,D-Link_Model_726,5400,162.16,4.04,910,621
915,6,Linksys_Model_331,600,391.82,4.31,780,722
916,10,Belkin_Model_879,1200,161.93,3.43,411,397
917,8,Huawei_Model_290,2400,372.94,2.78,378,37
918,5,Tenda_Model_964,5400,21.51,3.89,228,71
919,2,Netgear_Model_395,3600,273.56,4.21,895,848
920,5,Tenda_Model_892,1200,386.31,4.63,806,504
921,8,Huawei_Model_821,5400,300.84,4.09,51,0
922,5,Tenda_Model_601,150,297.45,2.8,139,49
923,3,D-Link_Model_609,150,198.0,2.84,30,5
924,10,Belkin_Model_718,600,202.82,3.59,742,35
925,2,Netgear_Model_900,5400,217.97,2.61,50,38
926,9,Xiaomi_Model_570,150,168.65,2.86,97,81
927,6,Linksys_Model_191,10000,146.8,4.74,428,136
928,10,Belkin_Model_605,5400,179.21,4.56,270,101
929,9,Xiaomi_Model_108,10000,31.13,3.09,29,3
930,8,Huawei_Model_524,3600,32.95,4.6,873,575
931,6,Linksys_Model_229,1200,340.41,4.54,769,715
932,5,Tenda_Model_243,150,361.74,3.36,762,252
933,4,Asus_Model_831,1200,86.17,4.54,240,11
934,7,Cisco_Model_134,600,90.62,3.81,356,157
935,1,TP-Link_Model_838,150,395.19,3.77,264,226
936,1,TP-Link_Model_919,1200,270.81,3.85,721,625
937,5,Tenda_Model_762,2400,104.98,3.1,756,383
938,10,Belkin_Model_105,10000,141.4,3.09,365,348
939,6,Linksys_Model_808,150,176.4,4.4,441,71
940,10,Belkin_Model_633,3600,53.76,4.64,423,120
941,2,Netgear_Model_550,10000,90.1,3.04,167,25
942,6,Linksys_Model_772,5400,166.89,4.04,626,195
943,2,Netgear_Model_198,300,211.67,2.99,40,16
944,2,Netgear_Model_680,1200,274.11,4.52,536,180
945,1,TP-Link_Model_209,1200,59.53,2.65,960,709
946,6,Linksys_Model_832,150,175.31,3.16,165,94
947,2,Netgear_Model_986,2400,57.83,2.52,443,234
948,4,Asus_Model_866,600,266.28,4.91,135,39
949,2,Netgear_Model_486,2400,327.45,4.78,761,406
950,7,Cisco_Model_898,300,107.8,4.05,586,330
951,5,Tenda_Model_407,300,328.59,3.07,454,340
952,3,D-Link_Model_640,5400,301.7,3.21,898,435
953,5,Tenda_Model_397,1200,323.33,3.6,805,109
954,10,Belkin_Model_173,1200,280.66,4.43,523,241
955,4,Asus_Model_960,150,338.96,3.79,758,573
956,5,Tenda_Model_904,300,106.01,4.26,153,145
957,4,Asus_Model_626,3600,51.08,4.25,212,133
958,7,Cisco_Model_608,2400,62.09,3.84,27,13
959,2,Netgear_Model_325,1200,107.18,3.29,577,432
960,2,Netgear_Model_546,2400,346.43,4.97,865,725
